ScenarioTime, GameTime, Frame Number, FrameRate, FrameRate-XRDevice, dt                , car_x              , car_z             , car_yaw           , A_velocity_raw        , A_accel_raw, A_steering, A_indicators, A_horn, ped_x             , ped_z             , ped_yaw           , ped_avatar_x       , ped_avatar_z      , ped_avatar_yaw    , car_speed_xz          , ped_speed_xz      , car_speed_xz_smooth   , ped_speed_xz_smooth, car_accel_xz           , ped_accel_xz          , car_ped_distance_xz, distance_change       , distance_closing     , avatar_vr_gap_xz  , ped_stopped, ped_walking, car_slowing, close_interaction, ped_possible_noise, car_possible_noise, car_accel_xz_raw_unsmoothed, ped_accel_xz_raw_unsmoothed, head_x            , head_y            , head_z            , head_rot_x          , head_rot_y        , head_rot_z         , neck_rot_x         , neck_rot_y        , neck_rot_z          , chest_rot_x         , chest_rot_y       , chest_rot_z         , hips_rot_x          , hips_rot_y        , hips_rot_z          , left_shoulder_x   , left_shoulder_y   , left_shoulder_z   , right_shoulder_x  , right_shoulder_y  , right_shoulder_z  , left_upper_arm_x  , left_upper_arm_y  , left_upper_arm_z  , right_upper_arm_x , right_upper_arm_y , right_upper_arm_z , left_lower_arm_x  , left_lower_arm_y  , left_lower_arm_z  , right_lower_arm_x , right_lower_arm_y , right_lower_arm_z , left_hand_x       , left_hand_y       , left_hand_z       , right_hand_x      , right_hand_y      , right_hand_z      , head_yaw          , head_turn_rate_deg_s, head_turn_rate_abs_deg_s, head_turn_rate_abs_smooth, head_body_yaw_diff , head_body_yaw_diff_abs, left_hand_speed_3d, left_hand_speed_3d_smooth, right_hand_speed_3d, right_hand_speed_3d_smooth, hand_activity_speed, left_hand_height_relative_to_head, right_hand_height_relative_to_head, ScenarioTime_behavior_v3, ped_speed_behavior_smooth_v3, ped_accel_behavior_smooth_v3, ped_signed_progress_speed_v3, head_turn_rate_smooth_signed_v3, head_turn_rate_abs_smooth_v3, left_hand_speed_behavior_smooth_v3, right_hand_speed_behavior_smooth_v3, hand_activity_speed_behavior_smooth_v3, movement_state_v3, head_state_v3     , hand_state_v3    , hesitation_score_v3, yield_score_v3, higher_level_inference_v3, checking_vehicle_v3, hesitating_v3, yield_candidate_v3, committed_crossing_v3, ped_behavior_phrase_v3                                                     , ped_behavior_v3_segment_id
    8.37915 , 2833.104,       215499,  0.016126,                0.0, 0.0471189999999985, 44.948951721191406 , 57.886077880859375, 270.7335510253906 , 8.312404211550351     , 0.069111   , -0.014771 ,             ,       , 12.713791847229004, 66.79112243652344 , 192.84503173828125, 15.132274627685549 , 58.076271057128906,  89.53282928466797, 8.37001875794417      , 0.0782692558212811, 8.37001875794417      ,  0.0782692558212811, -1.0161676928690169    , 0.2796970255599071    , 33.44256794324081  , -8.122958137157834    , 8.122958137157834    , 9.044207733367228 ,            ,            ,           1,                  ,                   ,                   , -0.8982275617073072        , 0.3711005463428652         , 12.731009483337402, 1.4648972749710083, 66.88528442382812 , 346.6993408203125   , 194.3841552734375 , 358.3378601074219  , 357.9330749511719  , 217.58023071289065, 354.7131042480469   , 357.6430969238281   , 252.6250915527344 , 357.56903076171875  , 356.8076477050781   , 260.9208068847656 , 354.0059509277344   , 12.75797176361084 , 1.359331130981445 , 66.82339477539062 , 12.719734191894531, 1.353215217590332 , 66.93917083740234 , 12.786080360412598, 1.34514319896698  , 66.69132232666016 , 12.66720962524414 , 1.314863920211792 , 67.05835723876953 , 12.7542085647583  , 1.0736421346664429, 66.68896484375    , 12.683959007263184, 1.0492994785308838, 66.9962158203125  , 12.678936958312988, 0.8076940178871155, 66.70516204833984 , 12.666741371154783, 0.7961018085479736, 66.88590240478516 , 194.3841552734375 , -9.506505055683784  ,       9.506505055683784 ,       15.556701584199674 , 1.53912353515625   ,     1.53912353515625  , 0.2718617334422644,        0.2083688040708793,  0.289374013020514 ,         0.2046640925535407,  0.20651644831221  , -0.6572032570838928              , -0.6687954664230347               ,                 8.37915 ,        0.11320572923802401  , 0.27387047462352837         , 0.11127019427545298         , -15.556701584199674            ,        15.556701584199674   ,               0.23571976635464328 ,                0.2058615966637622  ,                   0.22079068150920272 , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.427734, 2833.153,       215502,  0.016121,                0.0, 0.0485839999999999, 44.54729080200195  , 57.89036560058594 , 270.6508178710937 , 8.25047544609788      , 0.050382   , -0.014771 ,             ,       , 12.71285629272461 , 66.78582000732422 , 191.5028076171875 , 15.203062057495115 , 58.09432220458984 ,  88.98758697509766, 8.267820767846324     , 0.1108251842514786, 8.267820767846324     ,  0.1108251842514786, -1.1338919870200916    , 0.311051531520809     , 33.05390036936379  , -7.999908897518165    , 7.999908897518165    , 9.041197863437834 ,            ,            ,           1,                  ,                   ,                   , -2.1035318231896487        , 0.670095678210883          , 12.717719078063965, 1.4655189514160156, 66.87947845458984 , 346.8699951171875   , 193.6489715576172 , 358.3528137207031  , 357.9464111328125  , 216.99069213867188, 354.7188415527344   , 357.67144775390625  , 252.1747436523437 , 357.560791015625    , 356.8928527832031   , 260.4398498535156 , 354.0077514648437   , 12.745161056518556, 1.359960436820984 , 66.81784057617188 , 12.70603084564209 , 1.3538291454315186, 66.93331146240234 , 12.774269104003906, 1.3458858728408811, 66.68596649169922 , 12.652539253234863, 1.315513253211975 , 67.05207824707031 , 12.74266529083252 , 1.0743529796600342, 66.68370819091797 , 12.670053482055664, 1.0499447584152222, 66.99016571044922 , 12.66774082183838 , 0.8082818388938904, 66.69949340820312 , 12.653983116149902, 0.7966428995132446, 66.87992095947266 , 193.6489715576172 , -15.132218751447269 ,      15.132218751447269 ,       18.8978221312022   , 2.1461639404296875 ,     2.1461639404296875, 0.2585859540876815,        0.2508261599030887,  0.2902434803379118,         0.2254436520394141,  0.2381349059712514, -0.6572371125221252              , -0.668876051902771                ,                 8.427734,        0.1446334357444829   , 0.29979585287407434         , 0.14352011539264983         , -18.897822131202194            ,        18.897822131202194   ,               0.2686829732492263  ,                0.2252636646260294  ,                   0.24697331893762786 , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.477051, 2833.202,       215505,  0.016272,                0.0, 0.0493170000000002, 44.14302062988281  , 57.89420318603516 , 270.5631408691406 , 8.154244882136544     , 0.036728   , -0.014771 ,             ,       , 12.712003707885742, 66.77661895751953 , 189.6934356689453 , 15.302648544311523 , 58.11885833740234 ,  88.24911499023438, 8.19774897276954      , 0.1873687846528166, 8.19774897276954      ,  0.1873687846528166, -1.2320199863167989    , 0.341163334635655     , 32.661998326623866 , -7.946591291844994    , 7.946591291844994    , 9.037049276381737 ,            ,            ,           1,                  ,                   ,                   , -1.4208446393086185        , 1.5520733297105989         , 12.703283309936523, 1.466071844100952 , 66.87057495117188 , 347.0602722167969   , 192.5653076171875 , 358.4197998046875  , 357.916259765625   , 216.1127777099609 , 354.7131652832031   , 357.7297058105469   , 251.43533325195312, 357.54693603515625  , 357.0890197753906   , 259.6531982421875 , 353.9848022460937   , 12.731497764587402, 1.360527276992798 , 66.80926513671875 , 12.690902709960938, 1.35436749458313  , 66.92422485351562 , 12.762262344360352, 1.3466002941131592, 66.6777572631836  , 12.635835647583008, 1.315986394882202 , 67.04225158691406 , 12.731231689453123, 1.0750011205673218, 66.67549133300781 , 12.654827117919922, 1.0504568815231323, 66.98060607910156 , 12.65684700012207 , 0.8087384700775146, 66.69058227539062 , 12.64073371887207 , 0.7970539927482605, 66.87032318115234 , 192.5653076171875 , -21.97343594358301  ,      21.97343594358301  ,       22.254604713427824 , 2.8718719482421875 ,     2.8718719482421875, 0.285532871199039 ,        0.2950135916489547,  0.3318450096755201,         0.2479983504759778,  0.2715059710624662, -0.6573333740234373              , -0.6690178513526914               ,                 8.477051,        0.17807292410544678  , 0.32305228361033334         , 0.17770169442898412         , -22.25460471342782             ,        22.25460471342782    ,               0.3031761821113825  ,                0.24342888213338051 ,                   0.2733025321223815  , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.526123, 2833.251,       215508,  0.016317,                0.0, 0.0490720000000006, 43.743408203125    , 57.897457122802734, 270.473388671875  , 8.088680996197404     , 0.026775   , -0.014771 ,             ,       , 12.71100616455078 , 66.76582336425781 , 188.0686492919922 , 15.429689407348633 , 58.15029144287109 ,  87.36565399169922, 8.143659816294806     , 0.2209321652593794, 8.143659816294806     ,  0.2209321652593794, -1.3299106202494444    , 0.3708799999149489    , 32.2747253447072   , -7.891933932113246    , 7.891933932113246    , 9.034302898569624 ,            ,            ,           1,                  ,                   ,                   , -1.102240717206025         , 0.683961945846152          , 12.693405151367188, 1.4663485288619995, 66.85981750488281 , 347.27838134765625  , 191.1194000244141 , 358.5302734375     , 357.7681884765625  , 214.9462127685547 , 354.67645263671875  , 357.835693359375    , 250.37266540527344, 357.5269775390625   , 357.5555725097656   , 258.5195617675781 , 353.98651123046875  , 12.72268772125244 , 1.3608379364013672, 66.79883575439453 , 12.6799955368042  , 1.3546106815338137, 66.91303253173828 , 12.755892753601074, 1.3471146821975708, 66.66790771484375 , 12.62269115447998 , 1.315912842750549 , 67.0298843383789  , 12.72620964050293 , 1.0753647089004517, 66.66568756103516 , 12.644235610961914, 1.0504573583602903, 66.96876525878906 , 12.652606964111328, 0.8088497519493103, 66.68014526367188 , 12.6332426071167  , 0.7968993782997131, 66.85848236083984 , 191.1194000244141 , -29.465022676340716 ,      29.465022676340716 ,       25.78715387588321  , 3.0507507324219034 ,     3.0507507324219034, 0.229579890248914 ,        0.3409046914449422,  0.285546554293271 ,         0.2699264659032616,  0.3054155786741019, -0.6574987769126892              , -0.6694491505622864               ,                 8.526123,        0.21114312763255344  , 0.3433850189045959          , 0.210642893380155           , -25.78715387588321             ,        25.78715387588321    ,               0.33870504020364484 ,                0.25985808234076485 ,                   0.2992815612722049  , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.583252, 2833.308,       215511,  0.017457,                0.0, 0.0571289999999997, 43.28474044799805  , 57.90050506591797 , 270.36798095703125, 7.989511615847992     , 0.019519   , -0.014771 ,             ,       , 12.70974349975586 , 66.75114440917969 , 186.3588104248047 , 15.568563461303713 , 58.182952880859375,  86.46633911132812, 8.028809923589368     , 0.2578928633598996, 8.028809923589368     ,  0.2578928633598996, -1.4195468062378755    , 0.3962666629025085    , 31.830241205016204 , -7.780359181694019    , 7.780359181694019    , 9.032538825741325 ,            ,            ,           1,                  ,                   ,                   , -2.010360634799112         , 0.6469691067674956         , 12.689701080322266, 1.466545820236206 , 66.84593200683594 , 347.6326599121094   , 189.03689575195312, 358.7875061035156  , 357.3744201660156  , 213.2618560791016 , 354.60015869140625  , 358.05206298828125  , 248.7552947998047 , 357.5113525390625   , 358.8147277832031   , 256.75128173828125, 353.8780517578125   , 12.72049617767334 , 1.3611105680465698, 66.78527069091797 , 12.67465114593506 , 1.3547325134277344, 66.89823150634766 , 12.757645606994627, 1.3480491638183594, 66.65533447265625 , 12.614043235778809, 1.3152239322662354, 67.01312255859375 , 12.731338500976562, 1.0759596824645996, 66.65228271484375 , 12.640591621398926, 1.0499234199523926, 66.95331573486328 , 12.658095359802246, 0.8092947602272034, 66.665771484375   , 12.634286880493164, 0.7960185408592224, 66.84346008300781 , 189.03689575195312, -36.45266453921786  ,      36.45266453921786  ,       29.385719665433328 , 2.678085327148437  ,     2.678085327148437 , 0.2694323789307906,        0.3867957912409296,  0.2640387609608733,         0.2928994750790429,  0.3398476331599863, -0.6572510600090027              , -0.6705272793769836               ,                 8.583252,        0.24321452922218362  , 0.3609422937947724          , 0.2425528688272733          , -29.385719665433328            ,        29.385719665433328   ,               0.3752002318117174  ,                0.27453154336363617 ,                   0.3248658875876768  , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.628418, 2833.354,       215513,  0.019033,                0.0, 0.045166          , 42.925418853759766 , 57.90234375       , 270.2841491699219 , 7.923228943418964     , 0.01581    , -0.014771 ,             ,       , 12.708885192871094, 66.73918914794922 , 185.1558990478516 , 15.657022476196287 , 58.205039978027344,  85.98352813720703, 7.955681233040297     , 0.2653773180145066, 7.955681233040297     ,  0.2653773180145066, -1.4681766725653114    , 0.4024220346387995    , 31.48219724013676  , -7.705884180123272    , 7.705884180123272    , 9.029020738474925 ,            ,            ,           1,                  ,                   ,                   , -1.6191092979026442        , 0.1657099290308418         , 12.698408126831056, 1.4666918516159058, 66.83873748779297 , 348.01336669921875  , 187.0960693359375 , 359.16363525390625 , 357.1821594238281  , 211.8119201660156 , 354.5872802734375   , 358.2767028808594   , 247.3979949951172 , 357.5883483886719   ,   0.125269815325737 , 255.3169403076172 , 353.71905517578125  , 12.730527877807615, 1.3612346649169922, 66.77861785888672 , 12.682055473327637, 1.354894757270813 , 66.8904800415039  , 12.771195411682127, 1.3488757610321045, 66.64966583251953 , 12.61876106262207 , 1.3144162893295288, 67.00357055664062 , 12.748007774353027, 1.076534390449524 , 66.64450073242188 , 12.649124145507812, 1.04928719997406  , 66.94482421875    , 12.674015045166016, 0.8099594116210938, 66.65543365478516 , 12.64584255218506 , 0.7946448922157288, 66.83656311035156 , 187.0960693359375 , -42.97096081157564  ,      42.97096081157564  ,       33.26407872677797  , 1.940170288085909  ,     1.940170288085909 , 0.4205240670634518,        0.4251662490359111,  0.2995025294925713,         0.308205991269626 ,  0.3666861201527686, -0.656732439994812               , -0.672046959400177                ,                 8.628418,        0.27230132392500783  , 0.37580236134359857         , 0.2716750326472626          , -33.26407872677797             ,        33.26407872677797    ,               0.41243578771648    ,                0.28798991703686005 ,                   0.35021285237667005 , stopped          , head_forward      , hands_quiet      ,                  35,             35, waiting                  ,                   0,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.679199, 2833.404,       215516,  0.017961,                0.0, 0.0507810000000006, 42.52529144287109  , 57.90378952026367 , 270.19000244140625, 7.823889062310764     , 0.011526   , -0.014771 ,             ,       , 12.707868576049805, 66.72113800048828 , 183.5309295654297 , 15.749022483825684 , 58.22837829589844 ,  85.48184967041016, 7.879522318637489     , 0.3560337932753412, 7.879522318637489     ,  0.3560337932753412, -1.5005871559235178    , 0.4085774063750905    , 31.093799070563183 , -7.648493916495709    , 7.648493916495709    , 9.02084167307494  ,            ,            ,           1,                  ,                   ,                   , -1.4997521593274306        , 1.7852439940299218         , 12.707764625549316, 1.4666359424591064, 66.82624053955078 , 348.3679504394531   , 184.7207946777344 , 359.5135803222656  , 357.13836669921875 , 210.0337677001953 , 354.5323791503906   , 358.61395263671875  , 245.81546020507807, 357.80340576171875  ,   1.570715308189392 , 253.6310577392578 , 353.73748779296875  , 12.741656303405762, 1.3610273599624634, 66.76707458496094 , 12.690184593200684, 1.354999303817749 , 66.87760162353516 , 12.78599739074707 , 1.3480379581451416, 66.639404296875   , 12.623973846435549, 1.312549710273743 , 66.98828125       , 12.765592575073242, 1.075531840324402 , 66.63177490234375 , 12.65716552734375 , 1.0478790998458862, 66.92900085449219 , 12.694451332092283, 0.8079972863197327, 66.63634490966797 , 12.659039497375488, 0.7908979058265686, 66.82637786865234 , 184.7207946777344 , -46.7748696993574   ,      46.7748696993574   ,       37.01359202118206  , 1.189865112304716  ,     1.189865112304716 , 0.5520452085226001,        0.4624885842551171,  0.3364684721391786,         0.3163463071013379,  0.3894174456782275, -0.6586386561393738              , -0.6757380366325378               ,                 8.679199,        0.30072172162520244  , 0.3883241680900587          , 0.3001856350194588          , -37.01359202118206             ,        37.01359202118206    ,               0.4482246815561614  ,                0.30012634186509407 ,                   0.37417551171062774 , speeding_up      , turning_head_right, hands_quiet      ,                  20,             25, checking_vehicle         ,                   1,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.731201, 2833.456,       215519,  0.01764 ,                0.0, 0.0520019999999998, 42.1196174621582   , 57.90460205078125 , 270.0939636230469 , 7.757815484209456     , 0.008402   , -0.014771 ,             ,       , 12.70683479309082 , 66.70149993896484 , 181.7358856201172 , 15.803762435913086 , 58.24591827392578 ,  85.1983413696289 , 7.801138310581625     , 0.3781633936748965, 7.801138310581625     ,  0.3781633936748965, -1.5163137372587416    , 0.4063726345865852    , 30.700117211387315 , -7.570513810543213    , 7.570513810543213    , 9.00487768484511  ,            ,            ,           1,                  ,                   ,                   , -1.5073267961975385        , 0.4255528710348719         , 12.715352058410645, 1.465939164161682 , 66.81108093261719 , 348.3406066894531   , 182.44845581054688, 359.6022644042969  , 357.54595947265625 , 207.4964141845703 , 354.4340515136719   , 359.00018310546875  , 243.8277130126953 , 358.172119140625    ,   2.2113425731658936, 251.78366088867188, 353.7674865722656   , 12.751832008361816, 1.3600356578826904, 66.75386810302734 , 12.696573257446287, 1.3546398878097534, 66.86258697509766 , 12.800497055053713, 1.344591736793518 , 66.62805938720703 , 12.627070426940918, 1.3082574605941772, 66.9696044921875  , 12.783934593200684, 1.0719391107559204, 66.6170883178711  , 12.6617431640625  , 1.0438145399093628, 66.91015625       , 12.724302291870115, 0.8016629815101624, 66.60992431640625 , 12.674249649047852, 0.7822359204292297, 66.82074737548828 , 182.44845581054688, -43.697143709617656 ,      43.697143709617656 ,       42.14575265388671  , 0.7125701904296875 ,     0.7125701904296875, 0.776200550743761 ,        0.4971740045798898,  0.3535822351097037,         0.3225313689937408,  0.4098526867868153, -0.6642761826515196              , -0.6837032437324522               ,                 8.731201,        0.3276138580890783   , 0.3979955652037095          , 0.32707057937721273         , -42.14575265388671             ,        42.14575265388671    ,               0.48088175270975414 ,                0.3109397756778683  ,                   0.39591076419381116 , speeding_up      , turning_head_right, hands_quiet      ,                  20,             25, checking_vehicle         ,                   1,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.781006, 2833.506,       215522,  0.017073,                0.0, 0.0498049999999992, 41.73726272583008  , 57.90472412109375 , 270.00311279296875, 7.659079227360166     , 0.006125   , -0.014771 ,             ,       , 12.705526351928713, 66.68207550048828 , 179.70980834960938, 15.834285736083984 , 58.25708770751953 ,  85.02033233642578, 7.677035554947755     , 0.3908936305234223, 7.677035554947755     ,  0.3789755830470505, -1.5273118751166106    , 0.3999792224371562    , 30.32958315112601  , -7.439696019703086    , 7.439696019703086    , 8.987188358747808 ,            ,            ,           1,                  ,                   ,                   , -2.4917730274846264        , 0.0163073862494518         , 12.71508502960205 , 1.464792013168335 , 66.79547119140625 , 348.29132080078125  , 180.4131622314453 , 359.652587890625   , 357.9903869628906  , 205.21080017089844, 354.3101501464844   , 359.3729553222656   , 242.06619262695312, 358.5011291503906   ,   2.7941389083862305, 250.11007690429688, 353.7943725585937   , 12.753881454467772, 1.3586417436599731, 66.74018096923828 , 12.69533634185791 , 1.353807806968689 , 66.8471908569336  , 12.806389808654783, 1.340970516204834 , 66.61622619628906 , 12.623278617858888, 1.3038122653961182, 66.95084381103516 , 12.793910026550291, 1.0682307481765747, 66.60238647460938 , 12.659245491027832, 1.039527177810669 , 66.8914566040039  , 12.746899604797363, 0.7958342432975769, 66.58667755126953 , 12.682171821594238, 0.7746976613998413, 66.8145523071289  , 180.4131622314453 , -40.865246041594126 ,      40.865246041594126 ,       47.82070577498442  , 0.7033538818359375 ,     0.7033538818359375, 0.6613736590076645,        0.5274075834146273,  0.2523524614028896,         0.3235735463839704,  0.4254905648992989, -0.6689577698707581              , -0.6900943517684937               ,                 8.781006,        0.3490143363617776   , 0.40492952567055607         , 0.348473359412735           , -47.82070577498442             ,        47.82070577498442    ,               0.5099917365153641  ,                0.3200015489822858  ,                   0.414996642748825   , speeding_up      , turning_head_right, hands_quiet      ,                  20,             25, checking_vehicle         ,                   1,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.829102, 2833.554,       215525,  0.016529,                0.0, 0.048096000000001 , 41.37044525146485  , 57.90426635742188 , 269.915771484375  , 7.593676366758923     , 0.004465   , -0.014771 ,             ,       , 12.704124450683594, 66.66390228271484 , 177.5286865234375 , 15.860153198242188 , 58.27263641357422 ,  84.75746154785156, 7.626783100347841     , 0.3789755830470505, 7.626783100347841     ,  0.380738110909218 , -1.5296706185501907    , 0.4057984482150935    , 29.97480892010802  , -7.376377058757074    , 7.376377058757074    , 8.96514697827206  ,            ,            ,           1,                  ,                   ,                   , -1.0448364645690595        , 0.0366460383850535         , 12.700043678283691, 1.4634437561035156, 66.77063751220703 , 348.2914733886719   , 178.5841064453125 , 359.5350952148437  , 359.6127624511719  , 203.3602294921875 , 354.1392822265625   , 359.7831115722656   , 240.7968139648437 , 358.7997131347656   ,   2.8681740760803223, 248.06451416015625, 354.1221923828125   , 12.74118709564209 , 1.357097625732422 , 66.71843719482422 , 12.680663108825684, 1.3529131412506104, 66.8243637084961  , 12.797473907470703, 1.3379026651382446, 66.59637451171875 , 12.608179092407228, 1.3018676042556765, 66.92720794677734 , 12.790788650512695, 1.0650612115859983, 66.5806655883789  , 12.64221477508545 , 1.035900354385376 , 66.87458038330078 , 12.760496139526367, 0.7907642126083374, 66.55829620361328 , 12.669933319091797, 0.7674364447593689, 66.81348419189453 , 178.5841064453125 , -38.02927033709195  ,      38.02927033709195  ,       52.81460555674053  , 1.055419921875     ,     1.055419921875    , 0.6627553673155462,        0.5570995398022429,  0.2967086008061249,         0.3246157237741999,  0.4408576317882214, -0.6726795434951782              , -0.6960073113441467               ,                 8.829102,        0.37138925631991976  , 0.4091619711120124          , 0.36922031601772287         , -52.81460555674053             ,        52.81460555674053    ,               0.5352044643299982  ,                0.3305358221946292  ,                   0.43287014326231366 , speeding_up      , turning_head_right, hands_quiet      ,                  20,             25, checking_vehicle         ,                   1,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.879639, 2833.605,       215528,  0.016679,                0.0, 0.0505369999999985, 40.98900604248047  , 57.90317916870117 , 269.8247985839844 , 7.496271342919826     , 0.003255   , -0.01474  ,             ,       , 12.70269012451172 , 66.64340209960938 , 174.16114807128906, 15.906180381774902 , 58.30462646484375 ,  84.28500366210938, 7.547752307203103     , 0.4066386853541126, 7.547752307203103     ,  0.3908936305234223, -1.5345989471758432    , 0.4116176739930308    , 29.605863694428944 , -7.300497173933716    , 7.300497173933716    , 8.93294626175155  ,            ,            ,           1,                  ,                   ,                   , -1.5638204314609132        , 0.2009521660210251         , 12.676629066467283, 1.4634653329849243, 66.74635314941406 , 349.07049560546875  , 176.51019287109375, 359.3098449707031  , 1.3813384771347046 , 201.48915100097656, 354.03240966796875  ,   0.3442537784576416, 239.7040557861328 , 358.8698425292969   ,   2.6576390266418457, 245.69219970703125, 354.84930419921875  , 12.71971607208252 , 1.3570616245269775, 66.69737243652344 , 12.65771198272705 , 1.3534035682678225, 66.8024673461914  , 12.778578758239746, 1.3356378078460691, 66.57691192626953 , 12.584640502929688, 1.304476618766785 , 66.90591430664062 , 12.779667854309082, 1.0629843473434448, 66.55708312988281 , 12.613473892211914, 1.035153865814209 , 66.8698501586914  , 12.768179893493652, 0.7876822352409363, 66.5300064086914  , 12.63804054260254 , 0.7626892924308777, 66.82821655273438 , 176.51019287109375, -41.03752842904825  ,      41.03752842904825  ,       57.17326516914417  , 2.3490447998046875 ,     2.3490447998046875, 0.5832613975615684,        0.5855486654846971,  0.7014731189614681,         0.3316841138313487,  0.4586163896580229, -0.675783097743988               , -0.7007760405540466               ,                 8.879639,        0.3926066257640502   , 0.4110865381000542          , 0.3895995157132414          , -57.17326516914417             ,        57.17326516914417    ,               0.5565199361536561  ,                0.34124620115582127 ,                   0.44888306865473865 , speeding_up      , turning_head_right, hands_quiet      ,                  20,             25, checking_vehicle         ,                   1,             0,                  0,                     0, stopped + waiting                                                          ,                          7
    8.93042 , 2833.656,       215531,  0.01675 ,                0.0, 0.0507810000000006, 40.60965347290039  , 57.90147018432617 , 269.7343139648437 , 7.431889411461731     , 0.002373   , -0.01474  ,             ,       , 12.701580047607422, 66.62409973144531 , 170.00347900390625, 16.006778717041016 , 58.35908508300781 ,  83.34645080566406, 7.470440106540042     , 0.380738110909218 , 7.470440106540042     ,  0.380738110909218 , -1.5363750262347995    , 0.417436899770968     , 29.239439606938767 , -7.215771400527218    , 7.215771400527218    , 8.901393451775517 ,            ,            ,           1,                  ,                   ,                   , -1.5224631390295655        , -0.1999866015675965        , 12.640602111816406, 1.462930679321289 , 66.71574401855469 , 350.0340576171875   , 173.93299865722656, 359.02850341796875 , 2.9934256076812744 , 199.2840881347656 , 353.8644104003906   ,   0.9379950165748596, 238.31021118164065, 358.84649658203125  ,   2.4586122035980225, 242.84669494628903, 355.7496032714844   , 12.685707092285156, 1.3565746545791626, 66.67005157470703 , 12.621728897094728, 1.3533607721328735, 66.77397155761719 , 12.74740982055664 , 1.3327101469039917, 66.55148315429688 , 12.547216415405272, 1.3075532913208008, 66.87781524658203 , 12.757936477661133, 1.0606118440628052, 66.52728271484375 , 12.57070255279541 , 1.0358577966690063, 66.86060333251953 , 12.76522159576416 , 0.7852182388305664, 66.49967956542969 , 12.590862274169922, 0.7607035040855408, 66.83920288085938 , 173.93299865722656, -50.751151294128846 ,      50.751151294128846 ,       61.38859698174108  , 3.929519653320313  ,     3.929519653320313 , 0.6020017461129041,        0.6020466363073746,  0.9547124273135604,         0.3381647656641146,  0.4701057009857446, -0.6777124404907227              , -0.7022271752357483               ,                 8.93042 ,        0.4223154150185017   , 0.41267359967585515         , 0.4132673926253116          , -61.38859698174108             ,        61.38859698174108    ,               0.5745814358980038  ,                0.3528296397736073  ,                   0.46372574324365484 , speeding_up      , turning_head_right, both_hands_motion,                  25,             25, checking_vehicle         ,                   1,             0,                  0,                     0, speeding_up + turning_head_right + both_hands_motion + checking_vehicle    ,                          8
    8.976563, 2833.702,       215534,  0.016048,                0.0, 0.0461430000000007, 40.26849365234375  , 57.89939880371094 , 269.6529235839844 , 7.33617650011946      , 0.00173    , -0.01474  ,             ,       , 12.699403762817385, 66.6047134399414  , 164.92381286621094, 16.178619384765625 , 58.44516754150391 ,  81.92137908935547, 7.393669869313002     , 0.4227740456525086, 7.393669869313002     ,  0.4066386853541126, -1.5369867712297542    , 0.4232561255489054    , 28.910849524919765 , -7.121125241510011    , 7.121125241510011    , 8.870351211351036 ,            ,            ,           1,                  ,                   ,                   , -1.6637461202574255        , 0.5613110210626556         , 12.60597801208496 , 1.4611164331436155, 66.68624114990234 , 350.9575500488281   , 170.6298065185547 , 359.1531066894531  , 3.4048876762390137 , 197.3494415283203 , 353.40673828125     ,   1.5260919332504272, 237.27468872070312, 358.4439697265625   ,   2.685100793838501 , 240.1044311523437 , 356.56170654296875  , 12.652613639831545, 1.3550385236740112, 66.64183807373047 , 12.587413787841797, 1.3516058921813965, 66.74498748779297 , 12.716252326965332, 1.329999327659607 , 66.52454376220703 , 12.511970520019531, 1.31033456325531  , 66.85005950927734 , 12.740017890930176, 1.059200882911682 , 66.49560546875    , 12.533203125      , 1.0379247665405271, 66.84713745117188 , 12.76552963256836 , 0.7848834991455078, 66.4681167602539  , 12.549334526062012, 0.7618175148963928, 66.83826446533203 , 170.6298065185547 , -71.58598571119835  ,      71.58598571119835  ,       65.34611282120142  , 5.70599365234375   ,     5.70599365234375  , 0.684092564180545 ,        0.6100539425926091,  0.9005328034445821,         0.3443914239799308,  0.47722268328627  , -0.6762329339981077              , -0.6992989182472227               ,                 8.976563,        0.4445627508904586   , 0.41373587156230407         , 0.42934941288642553         , -65.34611282120142             ,        65.34611282120142    ,               0.5892904068926675  ,                0.36641040109811396 ,                   0.4778504039953908  , speeding_up      , turning_head_right, both_hands_motion,                  25,             25, checking_vehicle         ,                   1,             0,                  0,                     0, speeding_up + turning_head_right + both_hands_motion + checking_vehicle    ,                          8
