progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,-1.5528780221939087,105.4808989933559,-0.12018573284149192,108.19258117675783,9.024926946231286,10.77037994748828,10.794251867073516,24.077945284050475,-43.93042467259781,103.31427018310048,28
1.0,-1.4844148920553282,104.96147369491784,0.13210818854626505,107.85010480606911,9.338744952571659,11.117965204922191,11.27906763289168,23.547235577276183,-45.481284205004734,114.11886903746434,28
2.0,-1.385339066470278,104.42427308208558,0.43822009904903647,107.45613615294789,9.62364100283098,11.365786790393933,11.797423360147315,22.823332056456106,-46.72896879394048,125.4706216468756,28
3.0,-1.2574662711494293,103.86689460183368,0.773738617570306,106.9928145073568,9.850620147421626,11.9989700261423,12.349437365347686,22.01742229091873,-47.63249231548707,137.33629260123072,28
4.0,-1.115599263768147,103.28565217996858,1.1158775938229688,106.44854492208202,10.007471763874394,12.681559456538874,12.930802752001918,21.2978734232016,-48.25996912761355,149.67440981655687,28
5.0,-0.977875131528659,102.6740247641336,1.4467747578540138,105.8179811532504,10.21092923726934,13.32313248859382,13.538998334340327,20.75139867495462,-48.76707483971886,162.33354830014056,28
6.0,-0.8498632555194094,102.03290309022012,1.7257888255719225,105.12201985691863,10.648569221182134,13.653709819831422,14.17116577672054,20.303067012519268,-49.23872415677881,175.29885066562215,28
7.0,-0.7308457648909022,101.37093001384729,1.9393737382600689,104.36165075526654,11.355926054978823,13.946846552425594,14.820266546475713,19.870654479579645,-49.69525174807948,188.49709308760873,28
8.0,-0.6166144885371193,100.7007047182149,2.083447117541409,103.5387211172702,11.888127851750632,14.36580264818955,15.476889445851953,19.398050495724174,-50.075820694184884,201.76335159391644,28
9.0,-0.49865444614262117,100.0260819141123,2.1432794502965633,102.66248701588982,12.329085122539372,14.812610315379853,16.127201903530487,18.854106491640714,-50.248136374558094,214.979263454513,28
10.0,-0.37169989990511965,99.34696509366633,2.1277801439353508,101.74092205740584,12.49357257885207,15.18119282593574,16.767441343665517,18.244075835564928,-50.1460166134422,228.07519952244567,28
11.0,-0.23624718485902937,98.66286945710115,2.115581329545079,100.77832332678602,12.571605998863232,15.714016483350175,17.389965845862243,17.583278133447624,-49.764788643013695,240.90009971781822,28
12.0,-0.09742440333556832,97.97580004800646,2.234711766264229,99.7892568052865,12.723332241243899,16.26203660170112,18.002773652194627,16.896446811840867,-49.167833572697305,253.35024874667818,28
13.0,0.03765991097750156,97.29069181886261,2.320770489635848,98.82841547460953,12.883718903890308,16.730091297229084,18.604388662321917,16.195543262378717,-48.42833012743366,265.4963043457644,28
14.0,0.1664053940204134,96.59955476389682,2.3153176633993047,97.88131535715489,12.96123868638746,16.947823667398247,19.20569487676471,15.488996391994036,-47.601146511413646,277.1640174259967,28
15.0,0.3069366373990391,95.8982459624033,2.308857239268831,96.93389081011992,12.899519435867145,17.127077825498436,19.777809494294026,14.526532263437343,-46.352392828638614,288.18000109602093,28
16.0,0.49114151155995556,95.19302411548448,2.3025425268041984,95.96446127493178,12.959041294192026,17.27313288305497,20.262838676114036,13.01246570897326,-43.999479893546344,298.17244088496585,28
17.0,0.6374057658624263,94.48691704732036,2.296294331336081,94.95561472109318,13.108828180240357,17.633256378905614,20.802385527511742,12.032736532040587,-42.20392483691301,307.26701839089316,28
18.0,0.760434410067469,93.77809901567085,2.2899681581624747,93.9088322586322,12.80620676220676,17.809648456309453,21.487531067280035,11.296125475693806,-40.747306171552424,315.656878317823,28
19.0,0.9113139368913445,93.05535381867374,2.2836100265639008,92.81814838332446,12.18182025246077,18.161070856044827,21.77119946889089,10.344828458554186,-38.55194555470177,323.16520518426955,28
20.0,1.0741738317611047,92.31627100911564,2.31365679677525,91.68519031537085,11.896619139665408,18.459643791748583,22.266335057363648,9.41770460134376,-35.97218516580442,329.6522260166865,28
21.0,1.2284006674131602,91.56994128879919,2.347967544689838,90.5324752315873,11.904066180471911,18.675774482148263,22.581306119962097,8.641433958131879,-33.463417381881186,334.7944807119919,28
22.0,1.3750132200365779,90.82014252216644,2.348334905241372,89.41396431957178,11.889682817401987,18.756144169013453,22.52578947067868,7.9712281071807745,-30.970808603146672,338.6924875061105,28
23.0,1.5299150213050268,90.05106997459741,2.355183317775716,88.36106342314918,11.858056007675467,18.647369812126335,22.249165784223774,7.355508895599801,-28.034597406569684,340.56133652569247,28
24.0,1.6769562366688635,89.2501485698938,2.3345960797379046,87.39028189888853,11.816161620483154,18.349813865892763,21.93261465611808,6.91676811193293,-25.023188008489235,339.7324065457294,28
25.0,1.7903306472095113,88.4183889278257,2.321324349977739,86.48831318972884,11.77035324159657,17.68087744022937,21.68421728167285,6.712803159978764,-22.682505498413743,337.07207770820713,28
26.0,1.8714448760780502,87.56216805675786,2.373470501314494,85.6406778957919,11.721317671732676,17.320305624783565,21.537711620631146,6.663960003508631,-21.074366010894668,333.0694133559617,28
27.0,1.9363724018797897,86.70378695209232,2.402792019008243,84.82836047882543,11.655170921902805,17.059547015026965,21.404993350850564,6.706520522886351,-19.892181042759297,328.2322420200442,28
28.0,1.9703142139662442,85.85887527248084,2.4399748780127286,83.96652265905561,11.567571465204457,16.753871231423798,20.938917938836145,6.7783123002922085,-19.40839369464723,322.58223465071023,28
