event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.352051,head_check,0.352051,1.0,1,12
1,0.352051,11.322021,low_motion,10.96997,0.9,1,12
2,10.875244,12.306885,head_check,1.431640999999999,1.0,1,12
3,11.858887,15.062744,acceleration,3.203857000000001,0.8,1,12
4,15.062744,16.498047,crossing_commitment,1.4353029999999993,0.78,1,12
5,16.063232,16.977539,deceleration,0.9143070000000009,0.8,1,12
6,16.586426,17.490479,acceleration,0.9040530000000011,0.8,1,12
7,17.067627,19.484375,crossing_commitment,2.4167479999999983,0.78,1,12
8,19.097168,19.96875,acceleration,0.8715820000000001,0.8,1,12
9,19.568604,21.473877,crossing_commitment,1.905273000000001,0.78,1,12
10,21.084229,21.962891,acceleration,0.8786619999999985,0.8,1,12
11,21.570068,22.499512,crossing_commitment,0.9294440000000002,0.78,1,12
12,22.095459,24.463379,deceleration,2.367919999999998,0.8,1,12
13,24.463379,27.435059,low_motion,2.971679999999999,0.9,1,12
