event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.842163,low_motion,0.842163,0.9,22,21
1,0.508728,1.842224,head_check,1.3334960000000002,1.0,22,21
2,1.50885,17.926453,low_motion,16.417603,0.9,22,21
3,17.468079,20.426697,acceleration,2.9586180000000013,0.8,22,21
4,19.968262,22.926697,crossing_commitment,2.9584350000000015,0.78,22,21
5,22.468384,33.426941,possible_yielding,10.958556999999999,0.85,22,21
6,32.968628,34.426941,low_motion,1.4583129999999969,0.9,22,21
7,33.968628,35.926941,acceleration,1.9583129999999969,0.8,22,21
8,35.468628,36.551941,crossing_commitment,1.0833129999999969,0.78,22,21
9,36.551941,37.468689,deceleration,0.9167479999999983,0.8,22,21
10,37.052002,38.968689,crossing_commitment,1.916686999999996,0.78,22,21
11,38.552002,40.968689,acceleration,2.416686999999996,0.8,22,21
12,40.552002,43.96875,crossing_commitment,3.4167479999999983,0.78,22,21
13,43.552063,44.46875,acceleration,0.9166870000000031,0.8,22,21
14,44.052063,45.46875,crossing_commitment,1.4166870000000031,0.78,22,21
15,45.052124,45.96875,acceleration,0.9166260000000008,0.8,22,21
16,45.552124,47.46875,crossing_commitment,1.9166260000000008,0.78,22,21
17,47.052124,48.927185,deceleration,1.8750610000000023,0.8,22,21
18,48.927185,57.195129,low_motion,8.267944,0.9,22,21
