segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.99939,low_motion,0,24,21,12
1,0.99939,2.457764,acceleration,24,59,21,12
2,2.457764,23.666382,crossing,59,568,21,12
3,23.666382,34.166504,deceleration,568,820,21,12
4,34.166504,45.718994,post_motion,820,1097,21,12
