segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.590088,low_motion,0,86,29,3
1,3.590088,24.46582,acceleration,86,587,29,3
2,24.46582,42.549805,crossing,587,1021,29,3
3,42.549805,48.633545,deceleration,1021,1167,29,3
