segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.893921,low_motion,0,17,7,7
1,0.893921,2.8479,acceleration,17,60,7,7
2,2.8479,19.521851,crossing,60,429,7,7
3,19.521851,31.552734,deceleration,429,680,7,7
4,31.552734,40.443848,post_motion,680,842,7,7
