segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.915771,low_motion,0,94,29,12
1,3.915771,18.666748,acceleration,94,448,29,12
2,18.666748,29.625488,crossing,448,711,29,12
3,29.625488,37.303467,deceleration,711,895,29,12
