segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.701172,low_motion,0,15,13,3
1,0.701172,1.402222,acceleration,15,31,13,3
2,1.402222,21.356079,crossing,31,470,13,3
3,21.356079,32.224976,deceleration,470,705,13,3
4,32.224976,37.864014,post_motion,705,824,13,3
