segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.803711,low_motion,0,15,8,15
1,0.803711,2.963379,acceleration,15,62,8,15
2,2.963379,21.760742,crossing,62,474,8,15
3,21.760742,27.184082,deceleration,474,598,8,15
4,27.184082,37.168945,post_motion,598,820,8,15
