segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.831909,low_motion,0,15,5,12
1,0.831909,1.2677,acceleration,15,23,5,12
2,1.2677,19.801025,crossing,23,372,5,12
3,19.801025,22.403931,deceleration,372,432,5,12
4,22.403931,26.340088,post_motion,432,510,5,12
