segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.970459,low_motion,0,23,21,3
1,0.970459,1.470459,acceleration,23,35,21,3
2,1.470459,23.095947,crossing,35,554,21,3
3,23.095947,34.513184,deceleration,554,828,21,3
4,34.513184,42.807129,post_motion,828,1027,21,3
