segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,2.665527,low_motion,0,64,26,15
1,2.665527,3.623779,acceleration,64,87,26,15
2,3.623779,21.540771,crossing,87,517,26,15
3,21.540771,29.045166,deceleration,517,697,26,15
4,29.045166,41.806885,post_motion,697,1003,26,15
