segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.255859,low_motion,0,5,1,7
1,0.255859,1.586426,acceleration,5,32,1,7
2,1.586426,21.657227,crossing,32,439,1,7
3,21.657227,29.797852,deceleration,439,604,1,7
4,29.797852,41.770508,post_motion,604,876,1,7
