segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.208496,low_motion,0,29,30,16
1,1.208496,2.166748,acceleration,29,52,30,16
2,2.166748,18.66748,crossing,52,448,30,16
3,18.66748,30.668213,deceleration,448,736,30,16
4,30.668213,33.888184,post_motion,736,813,30,16
