segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.549561,low_motion,0,37,31,12
1,1.549561,3.466064,acceleration,37,83,31,12
2,3.466064,45.467285,crossing,83,1091,31,12
3,45.467285,46.800537,deceleration,1091,1123,31,12
4,46.800537,90.34375,post_motion,1123,2168,31,12
