segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.915344,low_motion,0,17,3,12
1,0.915344,4.545959,acceleration,17,96,3,12
2,4.545959,20.482544,crossing,96,414,3,12
3,20.482544,30.502991,deceleration,414,605,3,12
