segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.215576,low_motion,0,5,31,15
1,0.215576,0.548828,acceleration,5,13,31,15
2,0.548828,59.592285,crossing,13,1430,31,15
3,59.592285,59.842285,deceleration,1430,1436,31,15
4,59.842285,119.1521,post_motion,1436,2859,31,15
