segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,2.592224,low_motion,0,62,22,21
1,2.592224,2.967224,acceleration,62,71,22,21
2,2.967224,36.551941,crossing,71,877,22,21
3,36.551941,48.927185,deceleration,877,1174,22,21
4,48.927185,57.195129,post_motion,1174,1372,22,21
