segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.178833,low_motion,0,28,19,12
1,1.178833,5.137329,acceleration,28,123,19,12
2,5.137329,15.095703,crossing,123,362,19,12
3,15.095703,15.637451,deceleration,362,375,19,12
4,15.637451,28.637451,post_motion,375,687,19,12
