segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.245605,low_motion,0,27,1,3
1,1.245605,3.300293,acceleration,27,72,1,3
2,3.300293,15.601563,crossing,72,332,1,3
3,15.601563,24.617676,deceleration,332,522,1,3
4,24.617676,31.00293,post_motion,522,647,1,3
