segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.67334,low_motion,0,16,18,21
1,0.67334,1.131592,acceleration,16,27,18,21
2,1.131592,17.382568,crossing,27,417,18,21
3,17.382568,28.216309,deceleration,417,677,18,21
4,28.216309,34.357422,post_motion,677,824,18,21
