segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.916504,low_motion,0,46,26,7
1,1.916504,2.541504,acceleration,46,61,26,7
2,2.541504,17.250244,crossing,61,414,26,7
3,17.250244,28.917236,deceleration,414,694,26,7
4,28.917236,34.470703,post_motion,694,827,26,7
