segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.681396,low_motion,0,83,10,7
1,3.681396,4.93396,acceleration,83,111,10,7
2,4.93396,17.030762,crossing,111,369,10,7
3,17.030762,25.287842,deceleration,369,550,10,7
4,25.287842,32.924438,post_motion,550,710,10,7
