segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,2.11731,low_motion,0,47,13,7
1,2.11731,3.439453,acceleration,47,78,13,7
2,3.439453,19.928223,crossing,78,434,13,7
3,19.928223,28.869873,deceleration,434,628,13,7
4,28.869873,37.089722,post_motion,628,802,13,7
