segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.175293,low_motion,0,76,17,3
1,3.175293,19.259033,acceleration,76,462,17,3
2,19.259033,25.759277,crossing,462,618,17,3
3,25.759277,37.300781,deceleration,618,895,17,3
