segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,12.881897,low_motion,0,309,23,15
1,12.881897,15.63208,acceleration,309,375,23,15
2,15.63208,28.424194,crossing,375,682,23,15
3,28.424194,28.882507,deceleration,682,693,23,15
4,28.882507,55.549927,post_motion,693,1333,23,15
