segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.332764,low_motion,0,30,12,7
1,1.332764,3.098633,acceleration,30,66,12,7
2,3.098633,17.636963,crossing,66,386,12,7
3,17.636963,20.467529,deceleration,386,449,12,7
4,20.467529,32.385986,post_motion,449,717,12,7
