segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.674316,low_motion,0,40,29,21
1,1.674316,1.88269,acceleration,40,45,29,21
2,1.88269,28.925293,crossing,45,694,29,21
3,28.925293,44.592529,deceleration,694,1070,29,21
4,44.592529,55.967957,post_motion,1070,1343,29,21
