segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.424072,low_motion,0,34,15,16
1,1.424072,4.049072,acceleration,34,97,15,16
2,4.049072,14.757813,crossing,97,354,15,16
3,14.757813,26.049561,deceleration,354,625,15,16
4,26.049561,29.135742,post_motion,625,699,15,16
