segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.758057,low_motion,0,18,18,12
1,0.758057,1.299805,acceleration,18,31,18,12
2,1.299805,15.550293,crossing,31,373,18,12
3,15.550293,27.509033,deceleration,373,660,18,12
4,27.509033,28.217529,post_motion,660,677,18,12
