segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,12.758545,low_motion,0,306,28,16
1,12.758545,16.716797,acceleration,306,401,28,16
2,16.716797,19.342041,crossing,401,464,28,16
3,19.342041,33.342041,deceleration,464,800,28,16
4,33.342041,38.300537,post_motion,800,919,28,16
