segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.428589,low_motion,0,10,21,21
1,0.428589,64.846008,acceleration,10,1556,21,21
2,64.846008,65.179382,crossing,1556,1564,21,21
3,65.179382,127.513489,deceleration,1564,3060,21,21
