segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.136902,low_motion,0,75,23,7
1,3.136902,16.054016,acceleration,75,385,23,7
2,16.054016,16.429016,crossing,385,394,23,7
3,16.429016,32.06427,deceleration,394,769,23,7
