segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.794922,low_motion,0,17,12,15
1,0.794922,20.790283,acceleration,17,451,12,15
2,20.790283,26.951416,crossing,451,589,12,15
3,26.951416,40.235107,deceleration,589,867,12,15
