segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.48877,low_motion,0,34,11,21
1,1.48877,2.119141,acceleration,34,48,11,21
2,2.119141,20.49707,crossing,48,412,11,21
3,20.49707,30.908447,deceleration,412,624,11,21
4,30.908447,38.591309,post_motion,624,797,11,21
