segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.883057,low_motion,0,21,26,21
1,0.883057,1.549805,acceleration,21,37,26,21
2,1.549805,15.046875,crossing,37,360,26,21
3,15.046875,29.047119,deceleration,360,696,26,21
4,29.047119,30.05835,post_motion,696,720,26,21
