segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.215698,low_motion,0,5,30,3
1,0.215698,3.007446,acceleration,5,72,30,3
2,3.007446,33.425415,crossing,72,802,30,3
3,33.425415,33.467041,deceleration,802,803,30,3
4,33.467041,64.641235,post_motion,803,1551,30,3
