segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.258179,low_motion,0,78,29,15
1,3.258179,5.799805,acceleration,78,139,29,15
2,5.799805,27.675903,crossing,139,664,29,15
3,27.675903,43.092896,deceleration,664,1034,29,15
4,43.092896,53.555298,post_motion,1034,1285,29,15
