segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.874634,low_motion,0,18,13,15
1,0.874634,23.52124,acceleration,18,519,13,15
2,23.52124,30.997559,crossing,519,692,13,15
3,30.997559,46.733398,deceleration,692,1037,13,15
