segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,14.007324,low_motion,0,336,28,21
1,14.007324,17.507568,acceleration,336,420,28,21
2,17.507568,23.507568,crossing,420,564,28,21
3,23.507568,33.174316,deceleration,564,796,28,21
4,33.174316,46.643311,post_motion,796,1119,28,21
