segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,10.592041,low_motion,0,219,11,7
1,10.592041,14.553711,acceleration,219,299,11,7
2,14.553711,20.561523,crossing,299,423,11,7
3,20.561523,37.847534,deceleration,423,789,11,7
4,37.847534,38.849487,post_motion,789,811,11,7
