segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.440369,low_motion,0,8,3,21
1,0.440369,2.007751,acceleration,8,39,3,21
2,2.007751,21.731018,crossing,39,440,3,21
3,21.731018,34.260193,deceleration,440,706,3,21
4,34.260193,42.534241,post_motion,706,875,3,21
