segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.341064,low_motion,0,80,30,21
1,3.341064,27.716797,acceleration,80,665,30,21
2,27.716797,33.592285,crossing,665,806,30,21
3,33.592285,54.878662,deceleration,806,1313,30,21
