segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,2.220703,low_motion,0,53,30,12
1,2.220703,4.095703,acceleration,53,98,30,12
2,4.095703,22.638184,crossing,98,543,30,12
3,22.638184,31.596436,deceleration,543,758,30,12
4,31.596436,45.281982,post_motion,758,1086,30,12
