segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.007568,low_motion,0,24,15,3
1,1.007568,1.340942,acceleration,24,32,15,3
2,1.340942,18.466553,crossing,32,443,15,3
3,18.466553,27.133301,deceleration,443,651,15,3
4,27.133301,34.69165,post_motion,651,832,15,3
