segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.489746,low_motion,0,10,12,21
1,0.489746,1.080566,acceleration,10,22,12,21
2,1.080566,20.957031,crossing,22,448,12,21
3,20.957031,32.647461,deceleration,448,701,12,21
4,32.647461,40.405762,post_motion,701,867,12,21
