segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.797363,low_motion,0,19,24,12
1,0.797363,1.714111,acceleration,19,41,24,12
2,1.714111,15.297699,crossing,41,367,24,12
3,15.297699,27.089813,deceleration,367,650,24,12
4,27.089813,30.131653,post_motion,650,723,24,12
