segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,3.414673,low_motion,0,74,10,3
1,3.414673,6.749268,acceleration,74,143,10,3
2,6.749268,21.258423,crossing,143,474,10,3
3,21.258423,34.873169,deceleration,474,770,10,3
4,34.873169,40.81665,post_motion,770,906,10,3
