segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.008301,low_motion,0,24,31,3
1,1.008301,4.966797,acceleration,24,119,31,3
2,4.966797,40.509766,crossing,119,972,31,3
3,40.509766,43.176514,deceleration,972,1036,31,3
4,43.176514,81.025146,post_motion,1036,1944,31,3
