segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.715332,low_motion,0,17,17,16
1,0.715332,4.38208,acceleration,17,105,17,16
2,4.38208,12.25708,crossing,105,294,17,16
3,12.25708,20.257568,deceleration,294,486,17,16
4,20.257568,23.309326,post_motion,486,559,17,16
