segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,4.776123,low_motion,0,109,7,21
1,4.776123,5.366455,acceleration,109,123,7,21
2,5.366455,26.764648,crossing,123,566,7,21
3,26.764648,36.827881,deceleration,566,781,7,21
4,36.827881,51.066162,post_motion,781,1058,7,21
