segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.731201,low_motion,0,15,13,16
1,0.731201,2.642334,acceleration,15,54,13,16
2,2.642334,18.379272,crossing,54,400,13,16
3,18.379272,26.755371,deceleration,400,594,13,16
4,26.755371,32.565552,post_motion,594,728,13,16
