segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,2.965576,low_motion,0,71,15,15
1,2.965576,5.840576,acceleration,71,140,15,15
2,5.840576,22.38269,crossing,140,537,15,15
3,22.38269,28.091187,deceleration,537,674,15,15
4,28.091187,42.935181,post_motion,674,1030,15,15
