segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,1.716797,low_motion,0,41,18,7
1,1.716797,2.716797,acceleration,41,65,18,7
2,2.716797,14.300293,crossing,65,343,18,7
3,14.300293,25.467773,deceleration,343,611,18,7
4,25.467773,27.845215,post_motion,611,668,18,7
