segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.162598,low_motion,0,3,2,15
1,0.162598,16.752197,acceleration,3,362,2,15
2,16.752197,30.011719,crossing,362,653,2,15
3,30.011719,33.268555,deceleration,653,723,2,15
