segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,6.548706,low_motion,0,157,20,12
1,6.548706,10.507202,acceleration,157,252,20,12
2,10.507202,17.17395,crossing,252,412,20,12
3,17.17395,27.25769,deceleration,412,654,20,12
4,27.25769,30.548584,post_motion,654,733,20,12
