segment_id,start_time,end_time,phase_label,start_idx,end_idx,pednyc_number,scenario_number
0,0.0,0.261353,low_motion,0,6,24,15
1,0.261353,2.386353,acceleration,6,57,24,15
2,2.386353,23.845093,crossing,57,572,24,15
3,23.845093,26.428345,deceleration,572,634,24,15
4,26.428345,46.814209,post_motion,634,1123,24,15
