participant_id,pednyc_number,scenario,recording_identifier,scenario_time,aligned_time,ped_x,ped_z,veh_x,veh_z,ped_speed,veh_speed,ped_acceleration,veh_acceleration
PedNYC1,1,12,PedNYC1_scenario12,0.0,-11.594727,-5.150949954986572,45.7181396484375,84.68988800048828,58.0099983215332,0.09572170712025334,0.0003794952924307929,0.25456216561883943,0.00018912959780640945
PedNYC1,1,12,PedNYC1_scenario12,0.044434,-11.550293,-5.1479315757751465,45.71700286865234,84.68985748291016,58.0099983215332,0.12079548812039044,0.00039918230403178986,0.24457223412910611,0.0002573600899215454
PedNYC1,1,12,PedNYC1_scenario12,0.104492,-11.490235,-5.14242696762085,45.714447021484375,84.68987274169922,58.0099983215332,0.13516080930564392,0.0004285727157675812,0.22849189998540922,0.0003488631737508934
PedNYC1,1,12,PedNYC1_scenario12,0.14917,-11.445557,-5.137378692626953,45.71156692504883,84.68989562988281,58.0099983215332,0.141944431984092,0.00041116967911378535,0.20455898539340633,0.00034362575305942175
PedNYC1,1,12,PedNYC1_scenario12,0.200684,-11.394043,-5.1299896240234375,45.70641326904297,84.68987274169922,58.0099983215332,0.14963146056413684,0.00041855123568867666,0.16759085891491585,0.0003451560580572645
PedNYC1,1,12,PedNYC1_scenario12,0.247314,-11.347413000000001,-5.1211042404174805,45.69914627075195,84.68984985351562,58.00999450683594,0.16934819880442065,0.00043946841444536294,0.11821453658327359,0.00029265309648556447
PedNYC1,1,12,PedNYC1_scenario12,0.299316,-11.295411000000001,-5.112532615661621,45.69146347045898,84.6898193359375,58.01000213623047,0.17894946561962774,0.00047414038614729097,0.08375332814709267,0.000316692003169288
PedNYC1,1,12,PedNYC1_scenario12,0.352051,-11.242676000000001,-5.105590343475342,45.68428039550781,84.68983459472656,58.01000213623047,0.1850630110178833,0.000526315591495229,5.5332825203459965e-05,0.00032675038100372445
PedNYC1,1,12,PedNYC1_scenario12,0.400635,-11.194092000000001,-5.099174499511719,45.67627716064453,84.68985748291016,58.0099983215332,0.1856992509839336,0.0005409746663068723,-0.05504076921341907,0.0003625272521583548
PedNYC1,1,12,PedNYC1_scenario12,0.441162,-11.153565,-5.095193386077881,45.6702880859375,84.68984985351562,58.0099983215332,0.17900734036703436,0.0005555209739075872,-0.09454570601005476,0.000400471324996482
PedNYC1,1,12,PedNYC1_scenario12,0.494629,-11.100098000000001,-5.090989589691162,45.662899017333984,84.6897964477539,58.0099983215332,0.15892787873347308,0.00054309649855384,-0.14058967010900067,0.0003261201388593229
PedNYC1,1,12,PedNYC1_scenario12,0.547607,-11.047120000000001,-5.087792873382568,45.6552734375,84.68975830078125,58.01000213623047,0.13884533382762118,0.0005571053637350333,-0.20833311264536902,0.0002925556220910301
PedNYC1,1,12,PedNYC1_scenario12,0.596436,-10.998291,-5.0855712890625,45.649024963378906,84.68978881835938,58.00999450683594,0.12144339761270007,0.0005841421781451653,-0.2477900182024914,0.00016782205550359798
PedNYC1,1,12,PedNYC1_scenario12,0.649902,-10.944825000000002,-5.083559989929199,45.64323425292969,84.68975830078125,58.0099983215332,0.1018285229237412,0.000631347989814191,-0.2767700886561819,9.332706681259469e-05
PedNYC1,1,12,PedNYC1_scenario12,0.709229,-10.885498,-5.082280158996582,45.63956832885742,84.68973541259766,58.0099983215332,0.08505555312981153,0.0006330010424230561,-0.282107085261008,0.0002872684236777295
PedNYC1,1,12,PedNYC1_scenario12,0.750977,-10.84375,-5.081549167633057,45.63803863525391,84.68976593017578,58.0099983215332,0.07014060088565839,0.0006048390604512931,-0.26161889337850536,0.0003878921929497032
PedNYC1,1,12,PedNYC1_scenario12,0.793945,-10.800782,-5.08067512512207,45.63693237304688,84.68978881835938,58.0099983215332,0.056290119267990914,0.0006082493459015129,-0.22540923953969536,0.0003677844115707776
PedNYC1,1,12,PedNYC1_scenario12,0.836426,-10.758301000000001,-5.079560279846191,45.6359748840332,84.68982696533203,58.00999450683594,0.045695641813644,0.0005782863840305208,-0.1858103424835438,0.00015421379530347802
PedNYC1,1,12,PedNYC1_scenario12,0.878418,-10.716309,-5.078681945800781,45.635292053222656,84.68983459472656,58.0099983215332,0.037177513634891385,0.0005854224996795635,-0.14942982990976195,0.00014832517246246175
PedNYC1,1,12,PedNYC1_scenario12,0.919678,-10.675049000000001,-5.077830314636231,45.634727478027344,84.68986511230469,58.00999450683594,0.035295591644628664,0.0006858939546557643,-0.11498796690401175,0.00010230854224217355
PedNYC1,1,12,PedNYC1_scenario12,0.960449,-10.634278,-5.076833724975586,45.6339225769043,84.68989562988281,58.0099983215332,0.03775195597521456,0.0007456556895512845,-0.09074776769529823,6.276350582846486e-06
PedNYC1,1,12,PedNYC1_scenario12,1.002441,-10.592286000000001,-5.075736045837402,45.632625579833984,84.68988037109375,58.01000213623047,0.038707589145908536,0.0007266097092434158,-0.06422879405670924,0.00018888985460688144
PedNYC1,1,12,PedNYC1_scenario12,1.050537,-10.54419,-5.074719429016113,45.631107330322266,84.68991088867188,58.0099983215332,0.04142571413643571,0.0006263368210979671,-0.04186704252452912,0.00020021260557579634
PedNYC1,1,12,PedNYC1_scenario12,1.092041,-10.502686,-5.074159622192383,45.629173278808594,84.6899642944336,58.01000213623047,0.043243604736661174,0.0006466293380126265,-0.028576678486700244,0.0002132388772394856
PedNYC1,1,12,PedNYC1_scenario12,1.14624,-10.448487,-5.073058128356934,45.62595748901367,84.68989562988281,58.0099983215332,0.04389367689835069,0.000667047715953497,-0.02336582280597713,0.0005090641502827509
PedNYC1,1,12,PedNYC1_scenario12,1.188477,-10.40625,-5.072482585906982,45.624305725097656,84.68991088867188,58.0099983215332,0.04321456976271659,0.0006236073543910587,-0.027151149443238865,0.0017228122459720307
PedNYC1,1,12,PedNYC1_scenario12,1.22998,-10.364747000000001,-5.072192192077637,45.62187194824219,84.68991088867188,58.0099983215332,0.04049393317317509,0.0006789797330991527,-0.043410556537994624,0.006353719332185439
PedNYC1,1,12,PedNYC1_scenario12,1.270752,-10.323975,-5.072215080261231,45.62012481689453,84.68992614746094,58.00999450683594,0.037380385884085834,0.0006872938895862537,-0.0530064775929763,0.015702843850129045
PedNYC1,1,12,PedNYC1_scenario12,1.312012,-10.282715000000001,-5.072179317474365,45.61886215209961,84.6899642944336,58.0099983215332,0.03312238229070781,0.0006641042346503498,-0.06352399792009164,0.030750249249413556
PedNYC1,1,12,PedNYC1_scenario12,1.354004,-10.240723000000001,-5.072065830230713,45.61780548095703,84.68994903564453,58.0099983215332,0.02701121088114937,0.0008078855938213534,-0.07055217244487917,0.054365393582275476
PedNYC1,1,12,PedNYC1_scenario12,1.397705,-10.197022,-5.071991443634033,45.61711120605469,84.68998718261719,58.0099983215332,0.02319830356911841,0.0014977631431095841,-0.0705896040403965,0.08561194471417446
PedNYC1,1,12,PedNYC1_scenario12,1.44043,-10.154297,-5.071945667266846,45.6166877746582,84.68995666503906,58.0099983215332,0.018130877312737975,0.003736799590026125,-0.06703281639814498,0.1278291389075157
