progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,-4.939250322488638,45.507100325364334,-4.942550897598267,45.52964782714844,0.10460094226647917,0.14475940442226787,0.1756217310815269,0.010124810989196147,0.0015386733982114128,0.017107836005475,26
1.0,-4.923614101538803,45.566481594335706,-4.936220591066255,45.572637454453655,0.10946678659408375,0.15947956337450903,0.20183593726814314,0.011187800925359663,0.002934313649627236,0.018908944607290278,26
2.0,-4.915458829529611,45.62530418853539,-4.938526843182287,45.65560486778104,0.11832603954531043,0.18475833726881305,0.2381818043097961,0.013621173305250048,0.00618817933365224,0.029971417568276107,26
3.0,-4.9052446375733645,45.69058562598211,-4.927407783468636,45.710367737684315,0.15876101372574009,0.22273191802709733,0.29000989135264216,0.015619519930845769,0.013313083624169574,0.05000226515946653,26
4.0,-4.876240749988376,45.762286596484614,-4.861840132951738,45.771913767429226,0.1557881520113953,0.24538995951847214,0.3434057522812946,0.021035936897577486,0.02364806316545348,0.07495097766557385,26
5.0,-4.840673059054742,45.83205544375356,-4.808320686994232,45.797590579030015,0.18723062716277533,0.33113063136848075,0.41561726648969005,0.02663201153764023,0.03591994734818556,0.11040555171300047,26
6.0,-4.8040156482580505,45.90585747193757,-4.800619395539361,45.823854620953796,0.22710318341553007,0.36339930947591326,0.4781932724753851,0.03275617648194997,0.049825565730151164,0.16300321861069342,26
7.0,-4.770501436843126,45.98624606519266,-4.799104110155339,45.86727054151659,0.2819751066254434,0.40721476689688474,0.5466630181534912,0.04120647100058994,0.0649017538572365,0.2320147204431189,26
8.0,-4.743755091832267,46.0670327815661,-4.766862985146635,45.93706684826222,0.34919213299391516,0.4896580154218385,0.635940525881245,0.05290602193632383,0.08348844584942196,0.3176525223325161,26
9.0,-4.71055907169491,46.15797921498104,-4.710800765358019,46.018639919138714,0.4004272845285327,0.564970525741618,0.7424645974234056,0.06346019294535639,0.09828530321116119,0.4242181475716793,26
10.0,-4.684369683594985,46.268224016498415,-4.6742532861424095,46.10516787582449,0.4098165537134896,0.5932611017671192,0.7823104249635515,0.07164645279090358,0.1146115546511933,0.5202547165897423,26
11.0,-4.657727314012022,46.38395425025888,-4.645889189249257,46.188753571317875,0.47525498729880533,0.6078337382099763,0.8669345132429945,0.07849680447935847,0.13147735941330455,0.6270599777481451,26
12.0,-4.6182622942288285,46.49148609098596,-4.622330094323306,46.274019483979146,0.5376114824875675,0.6511180980992102,0.9872624487166795,0.08724623868875042,0.14849973167305094,0.7739994026609778,26
13.0,-4.583940166528529,46.6039977136321,-4.604720623408577,46.35816536311458,0.5965352608315797,0.6892170687029735,1.1234987660757119,0.10654995218921183,0.17639922211445463,0.9293316479785326,26
14.0,-4.54388243936626,46.713378402153694,-4.582307529251807,46.456609559129134,0.6203972482377293,0.8493909970298323,1.2721816120089555,0.13980805835047397,0.1951567312661464,1.114578021163524,26
15.0,-4.502280598512646,46.83622249007488,-4.569505234149675,46.54967245451497,0.6693225927552553,0.9370149775775741,1.3509402595093145,0.17159045339103407,0.20396312145927498,1.2984960277402653,26
16.0,-4.457321352200474,46.9389175970781,-4.530159343248636,46.65201073659834,0.7290059213222335,1.0156595704035773,1.4074869124007932,0.21073248197424038,0.1855487853818121,1.4878234640806798,26
17.0,-4.424267202938723,47.05947909264758,-4.4965571341228285,46.756647124434316,0.7695429513218407,1.1471386911865307,1.4502307605184355,0.22672112604936634,0.19292349400798883,1.6983695321689436,26
18.0,-4.390348209863387,47.1757818226708,-4.47440093860671,46.87794240206685,0.8113275919613334,1.2083819909139804,1.6005693578533924,0.24733509306699328,0.19401164270472426,1.9377714092520477,26
19.0,-4.362707882697022,47.31442928765411,-4.4588316441345945,46.997847886036,0.8465589232629261,1.2604301982532662,1.6265555286149316,0.2493111660211918,0.20004269412622466,2.1418977549741864,26
20.0,-4.3329680482761805,47.47122679052398,-4.467654528004528,47.234771717786636,0.8644978488727372,1.2927971707329378,1.6761940281250793,0.25238523403302787,0.21089365239638297,2.3270537781546987,26
21.0,-4.310098877316171,47.631111885850935,-4.472057774078431,47.64871025118103,0.901434086796602,1.274802660768531,1.8131690384907797,0.2528463859785115,0.22776894002691947,2.5671550709822304,26
22.0,-4.293121607817558,47.79127449881802,-4.4481789231181486,47.82736133385421,0.9110997965883041,1.2492977134234455,2.0092092687217735,0.24840703702319394,0.23597825217273122,2.8477663138605864,26
23.0,-4.271744686907946,47.9559248472838,-4.432195241645553,47.963320442983246,0.9257203527457667,1.2902765174608124,2.1751603625352627,0.24975522296806446,0.2424314329923658,3.1880252574685692,26
24.0,-4.257644941764595,48.12725489502349,-4.384785276380622,48.11127301215229,0.8251608075258436,1.3344907366258905,2.3710323550677685,0.23786744262676862,0.23791591685493502,3.546667350198927,26
25.0,-4.250464200668677,48.29897589306831,-4.373042763059578,48.32536893051691,0.7848246863697871,1.3742492900020014,2.6222549593941578,0.21852349713067254,0.2268681811880239,3.940025638606616,26
