progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,49.71087803038519,58.21886866836355,42.506309509277344,58.18674087524414,8.033574057311393,17.283736835874855,24.39779756090612,397.4494451190455,-1.8208581261023336,0.11955451490412906,26
1.0,48.81154167601853,58.22203667144088,41.2873464274045,58.185274325422085,8.136025542656819,16.950403233114983,23.85143437515755,395.70073524353495,-1.7878412988592078,0.12157757835890946,26
2.0,47.899549641264926,58.226024529765546,40.18301799993105,58.18326375686169,8.3159988967341,16.603912052893627,23.40977527128813,393.2689545573756,-1.7298200798408851,0.12326456741491518,26
3.0,46.97607816037263,58.23084442743293,39.23000820577104,58.190121436514126,8.590459851028832,16.247791785321706,23.063102324436443,390.0570061459455,-1.6544119977029124,0.12508824801983315,26
4.0,46.03776523118833,58.235631171228775,38.26635696545836,58.206066499712435,8.859135839546813,15.87859652239117,22.80791702910997,385.9963500068997,-1.5904233813216209,0.12741097032679463,26
5.0,45.082804449089096,58.24113517646439,37.29062678268026,58.226289205555084,8.958737533930568,15.495175373666523,22.639989928946786,380.6572261920044,-1.5143832464015006,0.1301822046311439,26
6.0,44.109915970367936,58.24688368349451,36.30946736115139,58.22591105606162,8.950349309141266,15.097625052415141,22.56237111565661,373.97796521772347,-1.4322326039360787,0.13378109356241555,26
7.0,43.12826137257003,58.25136525943814,35.32636849373534,58.223804520391425,8.909425511318688,14.701128331509302,21.336923080073547,366.12402325579916,-1.3700962206390173,0.1378826245121814,26
8.0,42.13297447199011,58.25438884094464,34.3455083084763,58.21865656216928,8.44724496975659,14.307445131586626,19.801263586473333,357.3433866260885,-1.3220673494556863,0.14123978914996532,26
9.0,41.130803373103205,58.257312109930595,33.37252976201358,58.213408490466506,8.279418185440443,13.924870629399937,19.485118529155287,347.96798673171315,-1.2586243802870687,0.1442996963305729,26
10.0,40.12522966015949,58.25923090649846,32.535180989366665,58.20918886249838,8.115329067617026,13.559022156924174,19.196150386344897,338.1080578031982,-1.1976809106023583,0.14627125924206918,26
11.0,39.121588677301794,58.25954062733463,31.732666666065413,58.21893673574526,7.932730549939804,13.218731880246754,18.886460411990896,328.0063938975173,-1.1493647412991241,0.14650367751148644,26
12.0,38.125927755410686,58.259449216380716,30.93436867410498,58.22731049623869,7.760956922779841,12.685627696939312,18.560579670779312,317.80895030133667,-1.1084182284639819,0.14658062260617089,26
13.0,37.13569360768573,58.25963450963021,30.142183550456604,58.22191725880571,7.536322604541338,12.570403758152533,18.218271994527544,307.4143770897701,-1.06992664678995,0.1470577878927551,26
14.0,36.151444685682485,58.2599069510196,29.310217382710107,58.21737760584686,7.317835972452529,12.34585928632641,17.860789607320605,296.7367327780187,-1.0376223225639658,0.14764519094065098,26
15.0,35.17426298330261,58.259832307840426,28.452329979852443,58.22568360207132,7.09314893219105,12.001140328494476,17.489357429278936,285.7300703249882,-1.0147493832428824,0.1478816588627169,26
16.0,34.20370264223071,58.259080896920025,27.620156237005006,58.235096640526706,6.858276288967922,11.66546723447594,17.105130294799814,274.41243558657067,-0.9889141832622695,0.14702002894563088,26
17.0,33.23800375852567,58.257361878879074,26.81594586583745,58.244528988869504,6.512772638704541,11.337108584283882,16.707430470410507,262.8025734785042,-0.9497640749420709,0.14462627936205452,26
