participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z,mean_x,mean_z,deviation_m
PedNYC12,PedNYC12_scenario12,12,11.0,-4.516006751906016,46.91243160645911,32.56041598779361,58.5307257755555,39.121588677301794,58.25954062733463,6.56677458469252
PedNYC12,PedNYC12_scenario12,12,12.0,-4.495686206027818,47.09260044415322,31.58617681090448,58.52817276726145,38.125927755410686,58.259449216380716,6.545269647842461
PedNYC12,PedNYC12_scenario12,12,13.0,-4.454798902699095,47.27698068373931,30.6117927035505,58.52373384168762,37.13569360768573,58.25963450963021,6.529244325660487
PedNYC12,PedNYC12_scenario12,12,14.0,-4.396225149217941,47.45323434151485,29.640436612531303,58.51748740619856,36.151444685682485,58.2599069510196,6.516101121033195
PedNYC12,PedNYC12_scenario12,12,15.0,-4.313071362842492,47.65118026463346,28.689747640748642,58.510122860469096,35.17426298330261,58.259832307840426,6.489343925895205
PedNYC12,PedNYC12_scenario12,12,16.0,-4.2357571658895345,47.8375093722429,27.766038996015812,58.5022675460614,34.20370264223071,58.259080896920025,6.442255270331772
PedNYC12,PedNYC12_scenario12,12,17.0,-4.177948336228885,48.01448675554224,26.872952994321174,58.494017689396806,33.23800375852567,58.257361878879074,6.369448736237073
PedNYC12,PedNYC12_scenario12,12,18.0,-4.150138019120755,48.199330819469516,26.01087402205556,58.485538606125566,32.27666453121885,58.25619740815301,6.269986291038301
PedNYC12,PedNYC12_scenario12,12,19.0,-4.148281919848837,48.40341230484763,25.178641909430798,58.47689494282353,31.323291858409526,58.256235407089534,6.148610706996713
PedNYC12,PedNYC12_scenario12,12,20.0,-4.137568607778629,48.60438442169623,24.37479618173124,58.46813920005761,30.381292288594086,58.25779612343453,6.010178008315708
PedNYC12,PedNYC12_scenario12,12,21.0,-4.103017064174182,48.807111714806425,23.599700163875013,58.45922158356639,29.45298717689417,58.26064287979181,5.856654536368992
PedNYC12,PedNYC12_scenario12,12,22.0,-4.058286655950476,48.99980182985701,22.850833272101305,58.45001059802372,28.540255768680023,58.2644675222773,5.692447151931536
PedNYC12,PedNYC12_scenario12,12,23.0,-4.018343943303933,49.1995143606923,22.128238189047067,58.44062841811573,27.64435050663565,58.26898153921581,5.51878227069057
PedNYC12,PedNYC12_scenario12,12,24.0,-4.005316160369273,49.41394004929995,21.44360782719212,58.43143367941959,26.769569517470867,58.273776281609734,5.328294641008604
PedNYC12,PedNYC12_scenario12,12,25.0,-4.014692941320286,49.62029940012551,20.81543469527131,58.42330872571027,25.910904890378447,58.278248445782665,5.097534599592025
