participant_id,recording_identifier,scenario,pedestrian_entry_time,pedestrian_exit_time,vehicle_entry_time,vehicle_exit_time,reached_zone_first,entry_time_difference_seconds,passed_zone_first,exit_time_difference_seconds,occupancy_intervals_overlap,occupancy_overlap_duration_seconds,pedestrian_speed_at_entry_mps,vehicle_speed_at_entry_mps,pedestrian_minimum_approach_speed_mps,vehicle_minimum_approach_speed_mps,pedestrian_stopped_before_entry,vehicle_braked_before_entry,minimum_distance_m,minimum_distance_time,minimum_distance_aligned_time,distance_at_pedestrian_entry_m,distance_at_vehicle_entry_m,closing_rate_at_minimum_distance_mps,approach_state_at_minimum_distance,ttc_at_minimum_distance_seconds,pedestrian_entered_zone,vehicle_entered_zone,data_quality_flags
PedNYC10,PedNYC10_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,6.049951339285281,16.625244,2.1707759999999983,,,-0.11208409691920451,separating,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC11,PedNYC11_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,6.910700855418359,18.706787,7.134520999999998,,,0.08435165848976567,approaching,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC12,PedNYC12_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,7.4994926806181565,18.65625,4.663086,,,0.02644146111704515,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC13,PedNYC13_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,6.70668300607961,22.915161,21.58374,,,-0.027454522817976112,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC15,PedNYC15_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,8.605401098417039,21.132813,18.041993,,,0.039193174410925735,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC16,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_07_34_decoded,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,67.50018530277015,7.298218,7.298218,,,0.004428107258149794,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC16,PedNYC16_scenario16_CSV_Scenario_Ped_16_Session_temp_2024_03_14_17_08_25_decoded,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,8.089315803772823,23.216675,6.291869999999999,,,0.18738791471338345,approaching,43.16882343317456,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC17,PedNYC17_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,7.8715997914350115,15.298828,13.833496,,,-0.022820945256114555,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC19,PedNYC19_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,5.614831902027391,17.631836,3.833252,,,-0.026807484412373128,approximately steady,,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC1,PedNYC1_scenario16,16,,,,,undefined,,undefined,,False,0.0,,,,,False,False,6.293683140610599,21.091553,20.779297,,,0.12427089833894911,approaching,50.644867179156996,False,False,scenario_zone_not_geometrically_supported;pedestrian_never_entered_zone;vehicle_never_entered_zone
