participant_id,pednyc_number,scenario,recording_identifier,scenario_time,aligned_time,ped_x,ped_z,veh_x,veh_z,ped_speed,veh_speed,ped_acceleration,veh_acceleration,distance_m,closing_rate_mps,approach_state,ttc_seconds
PedNYC10,10,16,PedNYC10_scenario16,0.0,-14.454468,8.255655288696289,47.331092834472656,-5.899934768676758,114.6999969482422,0.0658241902088292,0.0004103355441692,-0.0255507987283437,0.0001333529618089,68.84003175015737,-0.04202079832935783,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.056274,-14.398194,8.260733604431152,47.32974624633789,-5.899946689605713,114.6999969482422,0.0661717370366716,0.0003696194167318,-0.0445350319018357,0.0002039134562779,68.84239642856255,-0.0383237200160238,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.111572,-14.342896,8.26459789276123,47.32860565185547,-5.899981498718262,114.6999969482422,0.0643206185409169,0.0004108262385226,-0.0551413080438463,4.278176924687202e-05,68.8443147583617,-0.04204033648966288,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.152222,-14.302246,8.267550468444824,47.32725143432617,-5.899960994720459,114.6999969482422,0.0616638364697521,0.0004088258523959,-0.0689339718814926,-2.108676821779851e-05,68.84624331902077,-0.0510182085405404,separating,
PedNYC10,10,16,PedNYC10_scenario16,0.192749,-14.261719,8.270488739013672,47.32561492919922,-5.899989604949951,114.6999969482422,0.0575671515975844,0.0004134363805017,-0.0733383325758299,-0.000140158206045,68.84845538532207,-0.05213177518237444,separating,
PedNYC10,10,16,PedNYC10_scenario16,0.247314,-14.207154,8.273558616638184,47.32353973388672,-5.899998664855957,114.6999969482422,0.0597736168101233,0.0004523913995204,-0.0723513495814318,-0.0001464953098458,68.85111990933532,-0.042592239928580966,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.303833,-14.150635,8.276134490966797,47.32198715209961,-5.899961471557617,114.6999969482422,0.0508187220936679,0.0004878444356771,-0.07414086834532,-0.0001656578170637,68.85316187966815,-0.033390428854772836,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.360596,-14.093872,8.278177261352539,47.32064437866211,-5.899983882904053,114.6999969482422,0.0434744276566324,0.0004262486315883,-0.0704376647449203,-9.242755737665349e-05,68.85490110462933,-0.02336653488112006,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.406128,-14.04834,8.279119491577148,47.32002258300781,-5.89996337890625,114.6999969482422,0.0353116654900786,0.0004020240108751,-0.0599479080898625,-0.0002043379415565,68.85569937563396,-0.01649100683277993,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.464722,-13.989746,8.280041694641113,47.319313049316406,-5.899944305419922,114.70000457763672,0.0286918572364144,0.0003310197344976,-0.0460043551827136,-0.0001681819532052,68.85658714891832,-0.01238276426977336,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.521362,-13.933106,8.280601501464844,47.31885528564453,-5.899915218353272,114.6999969482422,0.0251529039641492,0.0003191329045552,-0.014588971612836,-0.0002592711240229,68.85713692999511,-0.00748583636220701,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.578491,-13.875977,8.280900955200195,47.31861114501953,-5.899910926818848,114.6999969482422,0.0240283363720654,0.0003070908209318,0.00289308418198,-0.0003339804651152,68.85743662376599,0.000750040524508222,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.620117,-13.834351,8.281020164489746,47.31885147094727,-5.899899005889893,114.6999969482422,0.0259810625990972,0.0003105041237376,0.035928601564453,-0.0004373379972735,68.85722354516788,0.01252733579985943,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.677124,-13.777344,8.280431747436523,47.32004928588867,-5.899902820587158,114.6999969482422,0.0306506199077075,0.0002828080257842,0.0628125779572697,-0.0003327459637782,68.85593101137032,0.029101687173124446,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.733643,-13.720825,8.279664993286133,47.32193756103516,-5.899906158447266,114.6999969482422,0.035625512122005,0.0003025052296751,0.0955716782139863,-0.0002907406393918,68.85392599433287,0.03924167863090133,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,0.774414,-13.680054,8.278903007507324,47.32352066040039,-5.89988374710083,114.6999969482422,0.0455933650699062,0.0002662917538666,0.1141386193905339,-0.0001066798767364,68.85221529332779,0.05069309440500547,approaching,
PedNYC10,10,16,PedNYC10_scenario16,0.818115,-13.636353,8.27797794342041,47.32600402832031,-5.89986515045166,114.6999969482422,0.0557643351943556,0.0002615771490726,0.1280778928471235,-8.529117510652457e-05,68.84959082498705,0.06223043738816614,approaching,
PedNYC10,10,16,PedNYC10_scenario16,0.86792,-13.586548,8.276494979858398,47.328983306884766,-5.899855136871338,114.6999969482422,0.0659718829068248,0.0002361937105441,0.1350987529057553,-5.058648074067143e-05,68.84636796299478,0.063012337753662,approaching,
PedNYC10,10,16,PedNYC10_scenario16,0.926636,-13.527832,8.274548530578613,47.33224105834961,-5.899886131286621,114.6999969482422,0.0757386142307292,0.000240032112183,0.1338703837428194,-7.124716228664242e-05,68.8427856178383,0.08099992781694709,approaching,
PedNYC10,10,16,PedNYC10_scenario16,0.968506,-13.485962,8.272174835205078,47.3358154296875,-5.899877548217773,114.6999969482422,0.083320216954229,0.0002371021961412,0.1245633055709239,-4.688970675013066e-05,68.83879734875725,0.0924689845606963,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.026855,-13.427613,8.268678665161133,47.340362548828125,-5.899879455566406,114.6999969482422,0.088645075165191,0.0002845321868866,0.114464062083869,-4.709785244449515e-05,68.83362830508909,0.08534572175892663,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.084473,-13.369995,8.264657974243164,47.34435272216797,-5.899876117706299,114.6999969482422,0.09387969860496,0.0002859962239716,0.0890928834565013,7.226967200299124e-05,68.82889535036492,0.08404768229263482,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.140869,-13.313599,8.259756088256836,47.34827423095703,-5.899881839752197,114.6999969482422,0.0971249925652019,0.0002956379130219,0.0633199238416158,9.65662940599914e-05,68.82405029666867,0.07785121239021464,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.199219,-13.255249,8.25448226928711,47.35131072998047,-5.89988374710083,114.6999969482422,0.099073833201225,0.0002871615136482,0.0419451332734201,0.0002440712078083,68.81999427965506,0.06272271455657119,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.257813,-13.196655,8.249696731567383,47.35366439819336,-5.899940967559815,114.6999969482422,0.0978746565292921,0.000274393600954,0.022773970053123,0.0006052757640179,68.81671857156755,0.05013504364262644,approaching,
PedNYC10,10,16,PedNYC10_scenario16,1.314331,-13.140137,8.243751525878906,47.35498428344727,-5.899916172027588,114.6999969482422,0.096570781244585,0.000293961052577,0.0039134420335549,0.0026487040663003,68.81419960131915,0.03851113910729964,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.372314,-13.082154,8.238234519958496,47.355735778808594,-5.899899482727051,114.6999969482422,0.0945646234667488,0.0003185937528666,-0.008252367489568,0.0082208005631901,68.81232698822774,0.025922787846184292,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.414551,-13.039917,8.234768867492676,47.35592269897461,-5.899880409240723,114.6999969482422,0.0924205648040263,0.0003253254697972,-0.0184539486082808,0.0199876087210364,68.81142816907034,0.01637365718698902,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.472778,-12.98169,8.22945785522461,47.35538101196289,-5.899885654449463,114.6999969482422,0.0906637143738847,0.0003901261595509,-0.0318289893867716,0.0382907630618908,68.81086864456321,0.004584619839079096,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.527588,-12.92688,8.22481632232666,47.35439682006836,-5.899874210357666,114.6999969482422,0.0882222415024402,0.0006114830558591,-0.0396510985255709,0.0743567096051321,68.81087660586799,-0.002834440949072814,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.583862,-12.870606,8.22047233581543,47.3531608581543,-5.899858474731445,114.6999969482422,0.0867371150451895,0.0018724559254249,-0.0403446172742703,0.1117386035719519,68.81119148470287,-0.010073687141471055,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.639771,-12.814697,8.215667724609375,47.351322174072266,-5.89984941482544,114.6999969482422,0.0843573411563946,0.0053447362935888,-0.0463967410422194,0.1563970894066229,68.81200344380761,-0.014769973574971118,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.696289,-12.758179,8.211015701293945,47.3494873046875,-5.899884223937988,114.6999969482422,0.0831497264805985,0.0126615734784834,-0.0521053117810393,0.2369127027594739,68.81285233113408,-0.012115893368218167,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.754272,-12.700196,8.207252502441406,47.348121643066406,-5.899712085723877,114.6999969482422,0.0779555690817712,0.0243454762670982,-0.0518070263027225,0.3056575014060779,68.81338210708509,-0.016642031169908478,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.795898,-12.65857,8.203746795654297,47.34634780883789,-5.899221420288086,114.6999969482422,0.0757642080011348,0.0408535213319722,-0.057813384845878,0.3868548013469715,68.81429913102262,-0.017509443696894778,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.852051,-12.602417,8.199971199035645,47.34453201293945,-5.89745044708252,114.6999969482422,0.0741866137551706,0.0639314457359538,-0.0588985266517521,0.5131715961519342,68.81493990202446,-0.003206596072004686,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.911865,-12.542603,8.195921897888184,47.34319305419922,-5.893484592437744,114.6999969482422,0.068824680415817,0.0933353837052956,-0.061362024020226,0.6095612433937798,68.81460895820162,0.012720198776946745,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,1.952637,-12.501831,8.194168090820312,47.3426628112793,-5.889193534851074,114.6999969482422,0.0648537588948746,0.129463313184892,-0.0561131891747612,0.7060122643981521,68.81389057972163,0.020733170332732698,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,2.01123,-12.443238,8.190408706665039,47.3415641784668,-5.880475997924805,114.6999969482422,0.062071679491039,0.1737802555729617,-0.0599651540805641,0.8032609497750733,68.81241357175472,0.03093761676404938,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,2.069946,-12.384522,8.186692237854004,47.3404541015625,-5.868264198303223,114.70001220703124,0.0564207119092813,0.2262889877662764,-0.059302269964197,0.938473411347146,68.81025990785311,0.047219039198580504,approximately steady,
PedNYC10,10,16,PedNYC10_scenario16,2.111938,-12.34253,8.184885025024414,47.34012222290039,-5.857144832611084,114.70002746582033,0.054048967803927,0.2848058209220117,-0.0564445120725307,1.05059949694832,68.80796056313454,0.06241761485136976,approaching,
PedNYC10,10,16,PedNYC10_scenario16,2.169678,-12.28479,8.181848526000977,47.33988952636719,-5.838335037231445,114.70004272460938,0.0509604864396939,0.3473205640800179,-0.0598567282546859,1.1852803422007196,68.80374834293107,0.08036967944951812,approaching,
PedNYC10,10,16,PedNYC10_scenario16,2.228882,-12.225586,8.17924690246582,47.339752197265625,-5.814545631408691,114.7000732421875,0.0518587326455493,0.4138106322062475,-0.0559257068419188,1.2769186375881707,68.79853981558088,0.095202737328691,approaching,
PedNYC10,10,16,PedNYC10_scenario16,2.28772,-12.166748,8.176700592041016,47.3394775390625,-5.786046504974365,114.70008850097656,0.0481084857302529,0.4843689169373493,-0.0507948473677098,1.3306272569846338,68.79251569507797,0.10573832525074067,approaching,650.5920680316061
PedNYC10,10,16,PedNYC10_scenario16,2.331909,-12.122559,8.17444133758545,47.33881759643555,-5.761380672454834,114.70011901855467,0.0444722184772922,0.5589971887354754,-0.0524948148865236,1.3954177697479384,68.78773193220657,0.1126934579421004,approaching,610.3968516748178
